"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2017",114.30825,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2018",112.66375,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2019",108.08375,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2020",113.916499998368,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1970",57.4382777478882,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1971",58.9306896372525,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1972",59.9604687822441,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1973",62.0923340313619,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1974",63.0166899957157,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1975",58.5913997060162,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1976",58.2727393024285,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1977",57.1117264190989,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1978",54.4313983101554,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1979",55.0204740828697,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1980",55.9459974431616,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1981",57.6869901294063,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1982",53.9941900506263,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1983",52.8442318168416,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1984",54.0707400327591,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1985",55.8150230977573,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1986",55.748537186222,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1987",55.4490497309755,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1988",62.2119680497906,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1989",70.0753879392718,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1990",66.0380461911467,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1991",67.0987977906419,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1992",66.2939044410231,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1993",66.4794544857177,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1994",65.7360040670025,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1995",63.5629240912624,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1996",60.9869322266621,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1997",61.2609071385392,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.7204373911926,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1999",66.2882338700247,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2000",68.2286945059401,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2001",70.1206169599665,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2002",81.6377866571873,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2003",92.1795731310555,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2004",91.3335562241049,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2005",88.3444027903565,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2006",89.637257130975,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2007",91.0475876684034,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2008",88.0071027833749,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2009",87.4501821381864,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2010",93.8785360441022,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2011",86.2957715635206,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2012",84.7616685883498,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2013",87.9461399173434,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2014",92.7710449332998,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2016",105.067409162676,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2017",112.566778451915,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2018",108.87577544092,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2019",102.110940802875,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2020",101.962136571202,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1973",40.9202209770675,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1974",45.0634609850337,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1975",42.9199670287693,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1976",41.7044244689223,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1977",40.6310446632794,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1978",39.463385017799,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1979",41.1628399774156,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1980",43.5727928111428,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1981",46.4066160241738,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1982",43.0479138463598,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1983",41.7513883200843,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1984",43.3761352404738,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1985",44.0623473855906,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1986",42.7376575237613,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1987",40.9724717237214,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1988",44.9664933532337,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1989",51.3443607721755,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1990",49.1966496650278,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1991",48.8618386012188,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1992",49.1467706152947,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1993",50.1926498942387,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1994",51.6288796856071,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1995",51.3755035333375,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1996",50.2538976705503,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1997",50.7804783436777,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1998",52.9008363478483,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1999",55.258668180351,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2000",58.0622613611859,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2001",62.6188593655879,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2002",72.5584860759663,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2003",84.0717094607696,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2004",87.1543601891368,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2005",86.8240181625401,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2006",89.8901036444559,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2007",94.1712097813005,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2008",90.9112108243617,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2009",88.5577007652003,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2010",94.8306533864497,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2011",88.7311720829717,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2012",84.9053427983091,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2013",87.6314589645881,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2014",93.2282616980933,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2016",104.714500356662,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2017",112.746832279524,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2018",110.409017129627,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2019",105.541088759312,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2020",112.289813807186,
"AUS","HOUSECOST","REAL","IDX2015","A","1970",26.5884115305306,
"AUS","HOUSECOST","REAL","IDX2015","A","1971",27.7139274879189,
"AUS","HOUSECOST","REAL","IDX2015","A","1972",29.1157915680946,
"AUS","HOUSECOST","REAL","IDX2015","A","1973",32.2666204742334,
"AUS","HOUSECOST","REAL","IDX2015","A","1974",34.2565076008805,
"AUS","HOUSECOST","REAL","IDX2015","A","1975",32.4240700997078,
"AUS","HOUSECOST","REAL","IDX2015","A","1976",31.6980630408316,
"AUS","HOUSECOST","REAL","IDX2015","A","1977",31.0907300865064,
"AUS","HOUSECOST","REAL","IDX2015","A","1978",30.1478462443737,
"AUS","HOUSECOST","REAL","IDX2015","A","1979",31.125295681335,
"AUS","HOUSECOST","REAL","IDX2015","A","1980",31.8894720066049,
"AUS","HOUSECOST","REAL","IDX2015","A","1981",33.6102973047551,
"AUS","HOUSECOST","REAL","IDX2015","A","1982",31.5585935460527,
"AUS","HOUSECOST","REAL","IDX2015","A","1983",30.5209743217723,
"AUS","HOUSECOST","REAL","IDX2015","A","1984",31.9954503003908,
"AUS","HOUSECOST","REAL","IDX2015","A","1985",33.0651045907861,
"AUS","HOUSECOST","REAL","IDX2015","A","1986",32.7078240575111,
"AUS","HOUSECOST","REAL","IDX2015","A","1987",32.0930198228008,
"AUS","HOUSECOST","REAL","IDX2015","A","1988",36.737177002507,
"AUS","HOUSECOST","REAL","IDX2015","A","1989",43.0552326179374,
"AUS","HOUSECOST","REAL","IDX2015","A","1990",41.0605950531385,
"AUS","HOUSECOST","REAL","IDX2015","A","1991",40.6055169323974,
"AUS","HOUSECOST","REAL","IDX2015","A","1992",40.461137513507,
"AUS","HOUSECOST","REAL","IDX2015","A","1993",40.6616116766348,
"AUS","HOUSECOST","REAL","IDX2015","A","1994",41.4557294438456,
"AUS","HOUSECOST","REAL","IDX2015","A","1995",40.8284912587114,
"AUS","HOUSECOST","REAL","IDX2015","A","1996",40.3828620374778,
"AUS","HOUSECOST","REAL","IDX2015","A","1997",41.4030989592211,
"AUS","HOUSECOST","REAL","IDX2015","A","1998",43.8404793118154,
"AUS","HOUSECOST","REAL","IDX2015","A","1999",46.5218534956898,
"AUS","HOUSECOST","REAL","IDX2015","A","2000",48.7015135511406,
"AUS","HOUSECOST","REAL","IDX2015","A","2001",52.3852737219403,
"AUS","HOUSECOST","REAL","IDX2015","A","2002",60.4527304188657,
"AUS","HOUSECOST","REAL","IDX2015","A","2003",69.7529024109945,
"AUS","HOUSECOST","REAL","IDX2015","A","2004",73.0255499837498,
"AUS","HOUSECOST","REAL","IDX2015","A","2005",72.7895856064278,
"AUS","HOUSECOST","REAL","IDX2015","A","2006",75.1014692802365,
"AUS","HOUSECOST","REAL","IDX2015","A","2007",80.4923155441065,
"AUS","HOUSECOST","REAL","IDX2015","A","2008",81.1244603186485,
"AUS","HOUSECOST","REAL","IDX2015","A","2009",82.2490098530317,
"AUS","HOUSECOST","REAL","IDX2015","A","2010",89.8868791268088,
"AUS","HOUSECOST","REAL","IDX2015","A","2011",85.8962837900109,
"AUS","HOUSECOST","REAL","IDX2015","A","2012",83.6014629190377,
"AUS","HOUSECOST","REAL","IDX2015","A","2013",87.0278181846587,
"AUS","HOUSECOST","REAL","IDX2015","A","2014",93.0925853051844,
"AUS","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","REAL","IDX2015","A","2016",104.523244912009,
"AUS","HOUSECOST","REAL","IDX2015","A","2017",111.818601219111,
"AUS","HOUSECOST","REAL","IDX2015","A","2018",108.412334724557,
"AUS","HOUSECOST","REAL","IDX2015","A","2019",102.184548883481,
"AUS","HOUSECOST","REAL","IDX2015","A","2020",106.725306485002,
"AUS","HOUSECOST","RENT","IDX2015","A","1973",9.366454920838,
"AUS","HOUSECOST","RENT","IDX2015","A","1974",10.4147668018458,
"AUS","HOUSECOST","RENT","IDX2015","A","1975",12.1239765154971,
"AUS","HOUSECOST","RENT","IDX2015","A","1976",13.901551737694,
"AUS","HOUSECOST","RENT","IDX2015","A","1977",15.4284444285555,
"AUS","HOUSECOST","RENT","IDX2015","A","1978",16.7046520880815,
"AUS","HOUSECOST","RENT","IDX2015","A","1979",18.1175972646996,
"AUS","HOUSECOST","RENT","IDX2015","A","1980",19.3482274185284,
"AUS","HOUSECOST","RENT","IDX2015","A","1981",20.9206951150868,
"AUS","HOUSECOST","RENT","IDX2015","A","1982",23.3819529227441,
"AUS","HOUSECOST","RENT","IDX2015","A","1983",25.4557906819738,
"AUS","HOUSECOST","RENT","IDX2015","A","1984",27.3245234155654,
"AUS","HOUSECOST","RENT","IDX2015","A","1985",29.6490487061311,
"AUS","HOUSECOST","RENT","IDX2015","A","1986",32.7028265878533,
"AUS","HOUSECOST","RENT","IDX2015","A","1987",36.0756670094583,
"AUS","HOUSECOST","RENT","IDX2015","A","1988",40.200552525069,
"AUS","HOUSECOST","RENT","IDX2015","A","1989",44.0063855007982,
"AUS","HOUSECOST","RENT","IDX2015","A","1990",46.6271708283963,
"AUS","HOUSECOST","RENT","IDX2015","A","1991",48.1540635192579,
"AUS","HOUSECOST","RENT","IDX2015","A","1992",48.6098560762319,
"AUS","HOUSECOST","RENT","IDX2015","A","1993",48.8377461047182,
"AUS","HOUSECOST","RENT","IDX2015","A","1994",49.1795861474482,
"AUS","HOUSECOST","RENT","IDX2015","A","1995",50.0227937528492,
"AUS","HOUSECOST","RENT","IDX2015","A","1996",51.5496864437108,
"AUS","HOUSECOST","RENT","IDX2015","A","1997",53.0537916317239,
"AUS","HOUSECOST","RENT","IDX2015","A","1998",54.6718393339799,
"AUS","HOUSECOST","RENT","IDX2015","A","1999",56.1303620162952,
"AUS","HOUSECOST","RENT","IDX2015","A","2000",57.8623622327952,
"AUS","HOUSECOST","RENT","IDX2015","A","2001",59.6627224578402,
"AUS","HOUSECOST","RENT","IDX2015","A","2002",61.1440351430043,
"AUS","HOUSECOST","RENT","IDX2015","A","2003",62.2835102854388,
"AUS","HOUSECOST","RENT","IDX2015","A","2004",63.8559779819972,
"AUS","HOUSECOST","RENT","IDX2015","A","2005",65.2689231586153,
"AUS","HOUSECOST","RENT","IDX2015","A","2006",67.3883384235422,
"AUS","HOUSECOST","RENT","IDX2015","A","2007",71.0802288850285,
"AUS","HOUSECOST","RENT","IDX2015","A","2008",76.6408470801058,
"AUS","HOUSECOST","RENT","IDX2015","A","2009",81.7456827182102,
"AUS","HOUSECOST","RENT","IDX2015","A","2010",85.3008331626041,
"AUS","HOUSECOST","RENT","IDX2015","A","2011",89.2206111525763,
"AUS","HOUSECOST","RENT","IDX2015","A","2012",92.9125016140626,
"AUS","HOUSECOST","RENT","IDX2015","A","2013",95.9662819957852,
"AUS","HOUSECOST","RENT","IDX2015","A","2014",98.3819622977452,
"AUS","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","RENT","IDX2015","A","2016",100.752062594008,
"AUS","HOUSECOST","RENT","IDX2015","A","2017",101.39016267377,
"AUS","HOUSECOST","RENT","IDX2015","A","2018",102.05103775638,
"AUS","HOUSECOST","RENT","IDX2015","A","2019",102.415712801964,
"AUS","HOUSECOST","RENT","IDX2015","A","2020",101.458537682352,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2000",58.5838607572212,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2001",59.0818235759494,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2002",59.4186807753165,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2003",59.5797863924051,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2004",58.437401107595,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2005",61.3519481803798,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2006",63.8710541930379,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2007",66.8588310917721,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2008",67.576483386076,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2009",70.2127571202532,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2010",76.7975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2011",81.5975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2012",87.57,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2013",92.1,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2014",95.33,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2016",108.5325,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2017",114.26,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2018",119.64,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2019",126.6,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2020",136.311249998022,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2000",82.1479853572736,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2001",81.7243741282505,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2002",80.8735191832555,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2003",78.6485537653477,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2004",74.8022728004463,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2005",74.0795002254938,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2006",74.0058366830421,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2007",74.1866771173797,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2008",73.0048211885337,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2009",76.0273294658179,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2010",82.6886990741762,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2011",85.8929010789515,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2012",89.0773974611665,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2013",94.1613611502561,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2014",95.5784805473849,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2016",105.462849566148,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2017",107.949221007255,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2018",109.969158576699,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2019",113.054856773629,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2020",123.144257295524,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2000",94.9300924043562,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2001",93.1076839436174,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2002",92.0962144957614,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2003",88.4778380884325,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2004",83.8709673775916,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2005",85.129540729828,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2006",86.675903203617,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2007",88.9793453434951,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2008",88.8166580210733,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2009",88.1608274337643,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2010",92.7493777090343,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2011",95.3807907541184,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2012",98.0493294210564,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2013",100.018416304168,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2014",99.5794631713793,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2016",105.309603418022,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2017",106.464345986733,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2018",107.480434086684,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2019",110.447592662095,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2020",114.231099336477,
"AUT","HOUSECOST","REAL","IDX2015","A","2000",77.9844817617626,
"AUT","HOUSECOST","REAL","IDX2015","A","2001",76.8212386730485,
"AUT","HOUSECOST","REAL","IDX2015","A","2002",76.478951669446,
"AUT","HOUSECOST","REAL","IDX2015","A","2003",75.5234219280834,
"AUT","HOUSECOST","REAL","IDX2015","A","2004",72.8276264364407,
"AUT","HOUSECOST","REAL","IDX2015","A","2005",74.654390017124,
"AUT","HOUSECOST","REAL","IDX2015","A","2006",76.1246151100176,
"AUT","HOUSECOST","REAL","IDX2015","A","2007",77.7569808555971,
"AUT","HOUSECOST","REAL","IDX2015","A","2008",76.9782443477915,
"AUT","HOUSECOST","REAL","IDX2015","A","2009",79.7156880109305,
"AUT","HOUSECOST","REAL","IDX2015","A","2010",85.689404463833,
"AUT","HOUSECOST","REAL","IDX2015","A","2011",88.2558205997674,
"AUT","HOUSECOST","REAL","IDX2015","A","2012",92.5365408844237,
"AUT","HOUSECOST","REAL","IDX2015","A","2013",95.3297304140448,
"AUT","HOUSECOST","REAL","IDX2015","A","2014",96.7212962675649,
"AUT","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","REAL","IDX2015","A","2016",106.983658936866,
"AUT","HOUSECOST","REAL","IDX2015","A","2017",110.685766859181,
"AUT","HOUSECOST","REAL","IDX2015","A","2018",113.579445860602,
"AUT","HOUSECOST","REAL","IDX2015","A","2019",118.142788415027,
"AUT","HOUSECOST","REAL","IDX2015","A","2020",125.508884294866,
"AUT","HOUSECOST","RENT","IDX2015","A","1966",6.67705693946615,
"AUT","HOUSECOST","RENT","IDX2015","A","1967",7.07486512479098,
"AUT","HOUSECOST","RENT","IDX2015","A","1968",7.57059493197715,
"AUT","HOUSECOST","RENT","IDX2015","A","1969",8.1230753851017,
"AUT","HOUSECOST","RENT","IDX2015","A","1970",9.04276350199559,
"AUT","HOUSECOST","RENT","IDX2015","A","1971",10.2022482155196,
"AUT","HOUSECOST","RENT","IDX2015","A","1972",11.2382178923437,
"AUT","HOUSECOST","RENT","IDX2015","A","1973",12.5412488811004,
"AUT","HOUSECOST","RENT","IDX2015","A","1974",13.1888690479556,
"AUT","HOUSECOST","RENT","IDX2015","A","1975",14.5792490953968,
"AUT","HOUSECOST","RENT","IDX2015","A","1976",17.1491460321163,
"AUT","HOUSECOST","RENT","IDX2015","A","1977",18.9640429733743,
"AUT","HOUSECOST","RENT","IDX2015","A","1978",19.9877725353227,
"AUT","HOUSECOST","RENT","IDX2015","A","1979",20.7016027263277,
"AUT","HOUSECOST","RENT","IDX2015","A","1980",21.393178589023,
"AUT","HOUSECOST","RENT","IDX2015","A","1981",22.6895318734543,
"AUT","HOUSECOST","RENT","IDX2015","A","1982",25.2928103026383,
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980787,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634623,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.516369157749,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555547,
